"","white","black","hisp","marnvr","marapt","agelt20","age2024","age2534","age3544","agege45","agelt24","agege24","agelt30","agege30","anyernpq8","anyernpq6","anyernpq5","anyernpq4","anyernpq3","anyernpq2","anyernpq1","anyadcpq7","anyadcpq6","anyadcpq5","anyadcpq4","anyadcpq3","anyadcpq2","anyadcpq1","anyfstpq7","anyfstpq6","anyfstpq5","anyfstpq4","anyfstpq3","anyfstpq2","anyfstpq1","nohsged","hsged","applcant","anyernpq","anyadcpq","anyfstpq","yrern","yremp","yradc","yrfst","yrernsq","yrvad","yrkvad","yrvfs","ernpq8","ernpq6","ernpq5","ernpq4","ernpq3","ernpq2","ernpq1","adcpq7","adcpq6","adcpq5","adcpq4","adcpq3","adcpq2","adcpq1","fstpq7","fstpq6","fstpq5","fstpq4","fstpq3","fstpq2","fstpq1","treatmnt","on_welfare"
"42",1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,-674.069288439861,-48.9460163447552,4664.11455378139,1822.03710452301,-56323890.2449516,89.7640416403181,1008.51899863932,86.2832980623139,-1710.95947717532,-700.852251875965,16.521634188001,-943.20386305133,1191.55551586902,284.775905743087,494.414323333423,2290.70636774581,1198.27590285985,2489.74644094064,2188.38940520064,706.109325962119,637.566535107315,1420.77819149498,506.119821794775,302.723687147902,458.971334524796,485.478368449595,252.235095287018,501.413390366923,620.3999669979,0,1
"43",1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1854.27254143007,-21.0290658261763,2658.81304072377,1018.89100681921,-5234862.34418356,-9.98237770770154,121.845253391228,105.110078886176,-625.897994543981,-761.62075034446,722.865817098659,471.714677604782,424.525698920019,30.6224142533218,1703.74524141715,110.314168033258,-94.4243730097075,203.664862814619,-272.783503087972,232.033445076707,-19.6089778786148,295.868716259652,146.701482889135,-54.7189697948302,143.000424442521,188.499244553008,252.476456711261,55.5283247142779,75.9474356740995,0,1
"44",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1581.00362307528,147.558018705098,5406.43359825685,1215.20988209003,133071202.93595,95.9633780256616,840.881902154355,94.1509707651771,324.407907529328,766.961957815869,-707.46968485123,-1301.91136612911,1209.87508343308,-44.0991536654966,-575.293323128509,1340.97994416231,2056.21279408043,1995.27502860355,1033.78718628521,1645.96183918257,1613.4750406546,2407.98347328054,297.146775915424,343.655240150602,368.446014529949,498.343243539413,957.345289932059,741.264053525589,1063.69832307556,0,0
"45",0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,8967.56401092795,115.552319277723,3545.31697429709,898.087328715725,84592397.8074738,105.81982628688,492.93633145767,113.672064362287,1466.50710162925,-889.365454693109,1121.49436679442,5048.28405713592,4548.7981713806,-365.338362313907,-232.062741641559,1512.65363813929,2665.92106756479,1743.02709435618,-149.946830363186,-437.174518274284,2045.9760568183,2198.0008010301,-188.559614903766,-40.720785299418,129.773927111944,285.103464255065,-165.9454705903,365.205241889165,795.998088100085,0,1
"46",0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1817.70763135468,149.74093524845,4254.56963579161,2420.42252900372,53153723.9953385,82.3436556134251,1090.05742846592,56.3066815078498,-72.0650381250414,-26.4840710175541,221.248050898189,366.73062408326,455.866738512827,1008.77266934802,959.900542356675,2229.32460661309,2133.9555059715,2231.88589522708,1905.61131517899,1957.58856644436,2031.66754879141,3235.56952401062,347.338741814764,526.564421869335,742.059149267867,700.637083106809,558.186309314731,498.751182412413,835.537863873243,1,1
"47",1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,969.971085063744,-7.63217148472589,-253.856823952424,1416.44763856636,-62261125.0362233,-6.48590858435877,369.7871346663,85.190714003998,-844.216568620225,213.713029970875,-1772.65206184257,-797.202507387272,-766.880201953477,-665.400014034055,-773.556391733217,55.3805002980198,801.683608369085,372.853113438296,253.390733970393,368.108739176975,208.978939061001,-63.9151506909993,64.3166290162886,484.321304310372,346.785599944432,212.546541227341,-13.0192963241412,696.69181747858,463.108080010034,0,1
"48",1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,2344.6834789365,97.7303577078916,8419.84249076596,2147.4659488635,-32215603.3102817,143.198779521892,1361.8745799749,106.334051474849,-1106.98767932624,-276.839813950531,813.394110887312,155.024063250846,-1452.17993222706,456.250854026663,1369.14072465951,1907.97991029431,1694.05715053261,1203.89239770569,2062.58782610854,2018.1020561515,2327.38173744154,1781.88437673656,596.569975702092,485.357670223556,64.303209792794,266.51254600896,677.750320544299,219.108174522688,486.401753960101,0,1
"49",1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,15401.1026638195,95.398930729142,-712.945074233055,486.644338010054,195647752.317956,0.336998403259339,27.5250176102916,5.99770363428411,2054.56823043697,4277.20687799423,5086.77371012737,5496.81131095256,5407.69145782587,5634.08985115683,885.382366794701,259.204701393351,248.717189979386,-146.160311946687,574.418285667978,428.369113057981,155.503889342489,-465.755708912918,79.6314158592247,53.3711238286281,57.9207897203008,254.535692898492,61.1558027027017,-166.295187482098,-6.77313363457693,1,0
"50",1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,7844.18897873529,70.0501191677683,-1407.22611764043,-1058.28948997529,25391913.1030136,4.45210499480064,254.938143904883,85.7130558780843,-378.731315116434,1302.21735975458,2778.21731637643,1298.07591539608,2255.40641205152,1695.62015775953,1540.51822517858,-41.2638968940739,-452.627702113968,-251.232327099305,78.1383676968147,-159.164101963771,-517.433191629458,425.81816968176,-35.5997420152424,-36.9185096086072,-121.17566835309,-22.9887225993876,-71.7555607024498,61.8930156024211,277.687429641296,1,1
"51",0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,2659.16154075932,79.056326921308,5637.52780565442,853.798884309155,105268711.984719,98.7183293094449,1128.05814481474,124.1041854921,1584.46426307288,31.7754739737605,1040.2860943807,65.1722995892922,804.680333164822,-989.043429568367,968.645088355771,1354.99529133129,1344.40655114959,943.528479432833,2046.3678567646,1558.92056017914,815.015121707462,656.356494861357,495.638984845278,433.855957791352,325.143684117602,353.554193784889,215.124297687919,469.818645459312,166.081929643158,0,1
"52",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1171.70248009609,151.624243793175,833.197231583859,1980.70006645043,21016917.5528324,110.929130181104,697.900385370712,91.8500441605534,-464.109676706224,1992.5102664096,2913.56199248422,2708.06922443354,566.183069713596,1362.63606211304,698.712809979439,2292.93841603589,2417.75884910691,-509.62573750211,-252.30564637018,237.094731293225,1166.12219947375,1608.25756027105,563.022815441599,229.052492857795,76.7533054848073,-17.5943549734603,481.188461317349,903.68627750739,797.33699278907,1,1
"53",0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,4807.54966397207,85.9528820066639,3167.99736523713,1346.46712303952,86948086.3130289,85.8708506157634,1300.53068556267,113.15445716083,-727.402204614425,1257.28154979923,-263.495736001563,1772.73691599528,238.449028813535,661.998997956809,435.13375224163,1743.28755626706,1601.57316914173,1573.85754049042,392.072553782428,779.450494469561,414.962351857235,260.896402973352,140.174313727333,572.552164363888,178.17555292873,471.675242431095,490.636878460112,363.57564262577,714.022662883714,1,1
"54",0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,4195.3270827883,131.872334793693,-718.87728048028,1192.84860817612,10297780.2163714,129.90893558994,1267.4405982517,97.8551675394033,1541.76572908055,11164.8140428378,1005.09526792011,5648.44234214532,-109.309992891234,-580.017186967804,3550.12545444307,381.814528893227,-13.3835585438906,-246.661805632732,-113.469991227853,557.334993727483,807.872208374511,1224.40581850681,108.724581565269,281.97141360257,-61.0773759923418,-118.569024419296,-223.538359077865,192.284416185509,396.853357924749,1,1
"55",1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,6012.56260379482,73.8275617266353,8391.07126247928,5874.93754966526,-3035616.66172475,72.8831592531723,1398.16834797523,121.6837591346,2430.50851508082,2764.89666362046,1829.04474500805,-57.4478052224508,175.628578301454,888.961241868471,780.52394502404,245.622655870046,1069.78256982467,1859.73862722004,2842.87861677859,3204.94337027197,3086.20454181671,3414.02453430581,989.327611317864,968.763001113639,1336.89190694215,758.645813707501,1500.68873083351,722.542261882008,1221.32750577011,0,0
"56",1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,5268.85813866161,-49.1152838489329,4290.17677710931,2498.82917232195,-64924540.1643274,125.679576154854,1331.71316289073,112.911251810334,-935.346364748566,722.724452253764,439.864666239985,599.421250907506,-223.189545944464,399.590158549863,-609.151144344314,1661.3440165848,1920.44482583601,390.333712353373,1255.24901980906,1273.45950471511,1609.17336457984,1173.80854052389,618.036626337507,782.601161545461,580.525014355156,618.992866253541,802.997518644706,712.352058521212,761.358049195716,0,1
"57",1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,-976.993518547271,-8.06907396937401,3179.42064543037,2628.57720282923,52876160.2942746,63.7994662909262,770.699771882929,82.6537225639547,203.84278272389,-829.219747329548,-126.979853722983,439.987517189674,-629.844563014599,-603.961042366657,-479.185793391563,1879.77251899142,720.369996055361,844.368415150304,699.823531976769,1754.8718684062,1190.88986047179,1834.22890999854,662.594324778538,655.00700759602,616.947980666995,541.812644509036,809.50818479318,623.023020048649,690.791046695146,0,1
"58",0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,-2777.92239227888,23.381485525749,2131.80033796529,1667.86334801679,-7904284.24207354,-37.2599546704142,87.1405615872741,86.5893857853555,322.90574608897,489.783705682882,355.695313589874,-1072.34844582898,619.378747037181,-237.029816694068,356.604847762297,-546.895697929824,-151.535534301564,553.98588143169,343.8118696357,-170.35531185142,-364.558044831329,-335.018585017755,342.994186636462,487.605835973376,152.046084517837,124.295387976415,495.909854020804,309.115681963314,69.1561079863218,0,1
"59",0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1515.74027956169,28.4623909816785,8135.85125439522,1995.35494933176,-4498686.58958065,97.2987398474001,1245.45035458415,66.5356444580287,1889.79868879087,-593.639081354962,1206.09994057395,-204.012923053716,1111.86364329289,827.623091823171,793.181451762769,3280.219305611,2248.92526078039,1836.05309852891,1295.67817067085,1458.44735816071,1966.42213741988,1911.81879752968,600.541470699291,617.093504518541,667.387951898435,395.747096251909,524.2969982633,934.108174812895,693.628318097013,0,1
"60",1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,4140.68693936105,141.763537798747,371.22559415961,2156.79638243987,36624118.2083655,102.632991499664,153.595015329513,116.832699438921,1216.04699271183,367.445552221612,2648.77112371758,2056.3674843177,2324.33005701498,394.45458270455,324.159099674495,-307.809758430225,1002.63098225062,193.171778327503,104.247760277781,149.829241733112,719.017718903717,1229.02379199338,397.736329431133,539.321911063703,-312.942429117081,139.033599066681,481.655507966612,174.509706414842,637.380016477995,0,1
"61",0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,12189.5091556694,55.3227551309406,4697.57560781242,1081.68570591873,-46139306.6272485,105.069927995646,1220.91138159775,112.438640708172,238.270870398576,-1137.46861743566,-688.22811126373,1531.71173909588,554.588715918288,1347.07149458762,1804.710049201,1247.48986828002,1813.97960725281,1419.32829445674,2149.90027017487,624.50895355901,415.147320691986,487.002957810471,388.43950053547,681.205855276328,213.94120148054,520.847746751483,199.494418987663,436.851281618555,403.868288319636,0,0
"62",1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,13195.6018893367,150.748337700323,1437.00855149654,715.576675781609,236892472.545026,13.1112111608318,43.5785325175632,2.11762918530786,3780.98228375503,280.730029089454,3296.60556926566,5511.37294111244,4623.52191661754,3693.06838898751,-293.195595764887,-189.973951171721,-359.500945006914,505.808834840992,83.4614428544113,-28.9838608928792,374.56928450251,561.772143486532,-0.34047912949248,64.9956596070596,807.663249961647,120.197370734298,80.3163045471305,94.3341790603482,184.380717746342,0,0
"63",0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1835.0530396138,-17.5672799940742,8601.09837071489,2717.52321155847,-40597122.2428038,74.9147877003481,1348.86419976735,60.2387666167769,394.118767953258,-763.14656040124,-98.2497227402796,698.243127236852,-110.765194185069,-32.0123496691104,-403.933046949712,1692.38045281061,2098.94155955128,1292.62122433674,2105.80409389225,1889.37198737136,1101.15119409296,1889.04570639737,543.096430714743,529.888059667662,591.744495736854,723.519622121049,853.877343763055,769.801681499962,766.067175633393,1,1
"64",1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1174.49980294531,103.951570877716,550.83972952709,2387.31810682573,36050734.2699219,-38.1195706660703,192.984301053233,75.2520888373112,298.252565641372,412.599062703782,1319.11991413704,860.8424735757,-466.14967035966,-764.910943947195,-788.913899528275,-678.598872696903,-403.128035470294,12.6747481861316,338.404669238873,-364.955567469691,-676.987738386912,-52.0355237123437,6.18704371531617,259.947962116728,88.2237789930875,-40.8682470060002,773.447139075368,208.313771945161,320.408328837536,0,1
"65",0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,-1977.47995181368,12.6477140080493,6637.87823372296,2188.32218710583,-53350177.8601411,91.993926448255,1287.33739341072,94.0306464264806,-499.766877943431,980.102703240956,436.691133308799,680.746919059447,759.181609078274,-575.359144922066,-1019.97436539436,1060.8964800841,1745.80039066853,846.138145608681,563.923212210491,1699.36614909591,1912.70614337161,850.364254901474,883.91935799918,640.978712199265,789.831115994309,595.046867773943,374.767220889861,221.288337660343,286.956783862549,0,1
"66",0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,3102.28231407367,79.5133332685831,-752.541066303375,-155.752486049085,-17202671.1481843,4.85211170024576,303.725258291329,-24.0305710648661,-23.228770354896,1117.73687621874,1572.79957442957,1390.91752183015,-689.83246017148,915.891915263553,-495.491598069839,2068.78737471744,769.121942721871,244.078358627273,418.705658684709,-693.409307715983,320.678338204527,677.074742544529,578.586583629834,296.194760397635,-226.284620209752,-59.0701735219834,-264.234368711258,-79.5559988570344,237.984802145811,0,0
"67",0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,-4802.09626800883,-49.938971528558,5094.51712253024,1532.877876138,-147567215.577587,94.6884008839709,1410.60320115525,89.0376423313582,-209.048472339217,676.17063282239,-641.175870268807,1594.40394538119,-430.070907563151,66.3849026473995,-228.150565824991,1188.26937776827,1342.80303618809,954.308137119217,1704.63360779017,1986.37678839598,1204.68627405546,1412.97258838711,299.495690995855,252.740093398523,261.12513932035,567.513232902205,513.183459225866,269.387781530846,395.642640136563,1,1
"68",0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,3899.11182374152,-11.974592922147,1494.78428935469,1997.92043425522,-21177162.5866531,-21.5359435425608,315.834263200047,136.586403115301,1304.23382733492,-442.27710643589,-871.629394401191,-1753.63564376495,862.072601093344,-564.075944761946,371.77201359414,-322.059525070838,414.585150496755,288.200778871372,-204.277506176394,-446.492760466273,778.381288374448,831.801780959075,-56.7716528657542,103.100946590989,682.949388166592,282.203745529375,175.540787075735,484.938496788934,185.55385955176,1,1
"69",0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,407.730832002175,2.1031413889189,4582.66045180982,2753.71696935035,-89311459.3147211,80.8671688896244,1545.18953826493,108.855942868592,462.67468440259,517.216684038756,-492.756662655861,792.361611952236,857.170897998499,1301.64964715526,-507.49745830137,2100.74586227356,2220.57010569953,1587.90678594126,999.619465514182,2029.38145811826,1494.95167355951,1533.82469186088,565.84761880234,664.891222485352,617.396246377263,257.375638189441,481.169292685284,659.876199661391,311.800948804306,1,1
"70",0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,5780.237966168,-22.3727381169175,291.405367764224,634.861616925448,-19630394.077681,13.0948199895642,291.838716233651,64.3314854197521,1325.94363775509,-1145.48795685193,611.534229470214,934.284724866836,-179.436055826719,126.927808458592,851.12182626362,-232.254315020717,-254.453978151075,87.6539267938479,-440.794815371451,-549.947121266482,-640.461634145663,-260.334504872392,-188.173724512166,-249.602870494109,-63.2696742661889,4.76356681156068,99.5590893903682,15.6569750214352,653.469554379106,0,0
"71",1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1465.09411217621,76.982950998423,7000.97451525203,3156.6704938079,-14286050.591615,90.7858129178675,1318.45825663277,67.2415993911144,211.537798127575,350.10423320569,367.597460293194,-428.687671343339,-814.438861666413,614.70389054322,-845.629129033164,760.500984589697,1656.39782568826,1165.0297668979,1452.41984352564,2373.58617624866,1736.50278574705,1452.87669857988,412.591027595763,322.896462292287,643.515801670054,755.618554078245,685.569102100025,823.029076054902,946.680126464929,0,1
"72",1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,-288.813988224458,108.255913727642,6181.02330740865,2073.51181382668,-13276367.7824311,89.4110003665635,947.381114728417,123.215562918862,-1662.69643955911,-1314.70053438189,-100.057999081626,204.242508703291,-46.0477674638744,-12.7745728702434,313.255344847224,1298.46943814325,629.679677722306,1410.30788023818,1545.91143678981,1074.35101484725,890.533103588694,1270.33597953687,233.326208952867,258.909633932213,266.553952472642,965.050473034903,730.464598901371,461.551401952041,407.87303252116,1,1
"73",1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,8824.83876135505,96.4607620683351,2702.90448147346,-644.624303749946,76198708.5829182,99.499516139611,531.446015119398,17.4725508495535,814.508366713455,336.377513893683,881.417285240046,949.636275361193,1512.79208250592,2266.51624869445,1190.29307241554,1103.76015772327,-116.430773155748,564.511295077951,1070.5775815806,563.900506752162,297.551538425218,-170.926844918247,-20.5601672738918,-4.0720360948707,-11.8673447350862,-90.2216542037278,-165.520881401627,78.3351964232207,111.372711570169,1,1
"74",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,-2385.16873410595,110.864188222336,418.425145887149,121.352692170015,2281971.76688663,-14.191823608474,-237.301318676834,-10.6486477444783,677.479592147688,599.174173946618,1985.04064837372,-48.9223801913502,-1429.59193501304,264.702863139959,-340.640320500147,7.7648248244099,-1519.58157338447,-572.300519533415,332.836729710792,-285.187628399291,-707.451026948063,-155.34689857904,159.96689762296,-52.1834838352369,-107.724368142163,-287.849575739548,140.10349465901,118.194088539605,-299.621305551143,0,1
"75",1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,5164.70567447957,98.6577998726913,4062.81580065659,4085.18564193578,101276692.527194,92.639923828925,751.081500552684,102.098601501796,1058.52021114995,330.604972883896,2407.45993318154,2215.70637517375,1980.30201514533,2383.82644107517,2027.4923049085,2653.50081385299,1920.81008095878,1274.58138601755,298.88649695931,1568.05608337382,1002.23532306458,836.949361195282,851.081140914681,687.905149954084,953.094623388795,884.267763572269,1057.24103510225,748.714790404425,743.732572282732,1,1
"76",0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,775.393328967053,-22.6631449701511,1170.00784309478,-248.423468811832,-10904259.4313763,-16.1383484607058,-363.029924182052,13.3690379650202,-245.03632618717,1077.8301179393,126.921593903577,-517.164635605649,-882.313407379028,846.650504528108,-373.377581919524,33.2324342237426,-166.875524380915,126.945156937556,227.694818932732,162.187066151213,35.0191026052701,-192.376414706369,67.2141383560836,-215.695555557562,-58.3918982836837,-100.993578050631,-44.533583374558,-185.924628597614,-413.899460587334,1,1
